"city","country","pop2026","pop2025","popGrowth","latitude","longitude","isValidCity","slug"
"Bhuban","India",20478,,,20.882,85.8333,false,
"Maniar","India",20462,,,25.9855,84.1723,false,
"Machhiwara","India",20447,,,30.9156,76.2002,false,
"Chincholi","India",20447,,,17.4651,77.4187,false,
"Anthiyur","India",20436,,,11.5751,77.5904,false,
"Nimaj","India",20424,,,26.15,74.0009,false,
"Tufanganj","India",20420,,,26.3169,89.6655,false,
"Harur","India",20405,,,12.0527,78.4802,false,
"Dugda","India",20400,,,23.7452,86.1718,false,
"Tisaiyanvilai","India",20395,,,8.33702,77.8678,false,
"Channagiri","India",20376,,,14.024,75.9258,false,
"Jhalu","India",20356,,,29.3361,78.2261,false,
"Jahazpur","India",20350,,,25.6199,75.2761,false,
"Akkarampalle","India",20325,,,13.65,79.42,false,
"Byndoor","India",20323,,,13.8667,74.6333,false,
"Pallappatti","India",20281,,,10.7206,77.8795,false,
"Wellington","India",20254,,,11.3655,76.7844,false,
"Serchhip","India",20244,,,23.2931,92.8468,false,
"Penukonda","India",20220,,,14.0829,77.5947,false,
"Padmanabhapuram","India",20212,,,8.24462,77.3258,false,
"Barpali","India",20202,,,21.1901,83.5872,false,
"Firozpur Jhirka","India",20195,,,27.7885,76.945,false,
"Morwa","India",20168,,,22.9047,73.8391,false,
"Mairwa","India",20163,,,26.2322,84.1635,false,
"Jevargi","India",20157,,,17.0139,76.7732,false,
"Kaimori","India",20154,,,23.3846,79.7442,false,
"Mau Aimma","India",20123,,,25.6952,81.9234,false,
"Falakata","India",20119,,,26.5196,89.2042,false,
"Katghora","India",20113,,,22.5025,82.5428,false,
"Chinna Salem","India",20111,,,11.6342,78.8741,false,
"Dhaurahra","India",20098,,,27.9981,81.0898,false,
"Khairagarh","India",20095,,,26.9427,77.8189,false,
"Maksi","India",20094,,,23.26,76.1457,false,
"Afzalpur","India",20094,,,17.1999,76.3602,false,
"Narayangarh","India",20085,,,30.478,77.128,false,
"Mungaoli","India",20081,,,24.4084,78.0959,false,
"Pulwama","India",20071,,,33.8741,74.8996,false,
"Sirumugai","India",20066,,,11.3214,77.0052,false,
"Khowai","India",20046,,,24.0796,91.5997,false,
"Nawa","India",20044,,,27.0195,75.0023,false,
"Govardhan","India",20044,,,27.4966,77.4626,false,
"Raya","India",20008,,,27.5561,77.7897,false,
"Powai","India",20000,,,19.1164,72.9047,false,
"Annur","India",19962,,,11.2362,77.1051,false,
"Dasnapur","India",19962,,,19.654,78.5121,false,
"Charthawal","India",19942,,,29.5469,77.5944,false,
"Siswa Bazar","India",19939,,,27.1465,83.758,false,
"Savda","India",19903,,,21.1505,75.8894,false,
"Ranikhet","India",19873,,,29.6408,79.4323,false,
"Kuppam","India",19854,,,12.7493,78.3419,false,
"Suket","India",19851,,,24.6461,76.0417,false,
"Sangod","India",19842,,,24.9271,76.2865,false,
"Kulu","India",19831,,,31.9583,77.1082,false,
"Deoranian","India",19788,,,28.6299,79.4765,false,
"Kattanam","India",19764,,,9.17614,76.5632,false,
"Marakkanam","India",19734,,,12.1921,79.9419,false,
"Surajgarh","India",19721,,,28.31,75.7327,false,
"Rajmahal","India",19711,,,25.053,87.8305,false,
"Jhinjhana","India",19711,,,29.5212,77.2247,false,
"Devgadh Bariya","India",19703,,,22.7052,73.9088,false,
"Ajnala","India",19691,,,31.8447,74.7629,false,
"Vadakku Viravanallur","India",19689,,,8.69786,77.5192,false,
"Aklera","India",19683,,,24.4129,76.5672,false,
"Sonari","India",19672,,,27.0246,95.0163,false,
"Kapren","India",19671,,,25.4053,76.0743,false,
"Palakkodu","India",19630,,,12.307,78.0702,false,
"Chandor","India",19592,,,20.3306,74.2447,false,
"Patnagarh","India",19582,,,20.7083,83.1326,false,
"Lawar Khas","India",19556,,,29.1109,77.7777,false,
"Sriramnagar","India",19550,,,17.2665,78.2554,false,
"Dharamsala","India",19540,,,32.2201,76.3201,false,
"Pinahat","India",19511,,,26.8849,78.3765,false,
"Bijawar","India",19468,,,24.6235,79.4899,false,
"Jansath","India",19467,,,29.325,77.8504,false,
"Bundu","India",19467,,,23.1609,85.5901,false,
"Richha","India",19459,,,28.6947,79.5228,false,
"Bhayavadar","India",19458,,,21.8552,70.2479,false,
"Aistala","India",19425,,,23.18,88.58,false,
"Gannavaram","India",19410,,,16.5409,80.8021,false,
"Sikka","India",19404,,,22.4322,69.8416,false,
"Sojitra","India",19403,,,22.5388,72.7198,false,
"Singur","India",19402,,,22.8092,88.2294,false,
"Rajpur","India",19396,,,21.9402,75.1361,false,
"Belsand","India",19396,,,26.4436,85.4008,false,
"Kuju","India",19390,,,23.7254,85.5102,false,
"Kalmeshwar","India",19386,,,21.2322,78.9199,false,
"Maham","India",19383,,,28.9691,76.295,false,
"Bhawanigarh","India",19376,,,30.2668,76.0385,false,
"Wazirganj","India",19372,,,28.2115,79.0566,false,
"Shahpur","India",19370,,,21.2374,76.2256,false,
"Denkanikota","India",19358,,,12.5301,77.7889,false,
"Yellapur","India",19343,,,14.9637,74.7093,false,
"Maholi","India",19343,,,27.6637,80.4737,false,
"Bilhaur","India",19333,,,26.8435,80.0639,false,
"Taoru","India",19310,,,28.2117,76.9498,false,
"Chapar","India",19301,,,26.2727,90.4456,false,
"Mau","India",19299,,,26.2658,78.6711,false,
"Dhanaula","India",19281,,,30.2822,75.5734,false,
"Hamirpur","India",19280,,,31.6841,76.5251,false,
"Kudachi","India",19272,,,16.6278,74.8541,false,
"Laksar","India",19270,,,29.7587,78.0415,false,
"Dindori","India",19263,,,22.9414,81.0798,false,
"Bali","India",19259,,,25.1973,73.2912,false,
"Ghatkesar","India",19243,,,17.4508,78.6837,false,
"Banga","India",19234,,,31.1887,75.9949,false,
"Chhaprauli","India",19224,,,29.2099,77.1745,false,
"Kodarma","India",19180,,,24.4675,85.594,false,
"Konnur","India",19166,,,16.2014,74.7489,false,
"Irugur","India",19166,,,11.0178,77.0629,false,
"Balachor","India",19166,,,31.0606,76.3017,false,
"Chandur","India",19163,,,20.8141,77.9801,false,
"Surianwan","India",19157,,,25.4639,82.4192,false,
"Tekari","India",19063,,,24.9425,84.8427,false,
"Dharur","India",19060,,,18.8202,76.1094,false,
"Kirandul","India",19053,,,18.6365,81.2583,false,
"French Rocks","India",19051,,,12.5009,76.6742,false,
"Amlagora","India",19038,,,22.8462,87.3356,false,
"Hungund","India",19036,,,16.0621,76.0586,false,
"Vasudevanallur","India",19021,,,9.24171,77.4118,false,
"Udangudi","India",19008,,,8.42918,78.0297,false,
"Anshing","India",19000,,,20.0409,77.315,false,
"Bhasawar","India",18996,,,27.0389,77.0485,false,
"Babra","India",18993,,,21.8458,71.3054,false,
"Parichhatgarh","India",18990,,,28.9784,77.9342,false,
"Bhor","India",18982,,,18.1486,73.8434,false,
"Kulpahar","India",18976,,,25.3201,79.6393,false,
"Birpur","India",18968,,,26.5082,87.0119,false,
"Harij","India",18964,,,23.6936,71.907,false,
"Velur","India",18951,,,11.1082,78.0011,false,
"Sulya","India",18950,,,12.561,75.3874,false,
"Baud","India",18945,,,20.8377,84.3262,false,
"Mulgund","India",18928,,,15.2807,75.5213,false,
"Ponda","India",18898,,,15.4034,74.0152,false,
"Shahpur","India",18874,,,29.3501,77.5516,false,
"Marahra","India",18873,,,27.7368,78.5689,false,
"Chicholi","India",18864,,,21.4693,79.7015,false,
"Malvan","India",18858,,,16.0598,73.4629,false,
"Pahasu","India",18854,,,28.1722,78.0638,false,
"Rajgurunagar","India",18846,,,18.8667,73.9,false,
"Akbarpur","India",18835,,,26.3837,79.9493,false,
"Ranipur","India",18820,,,25.2503,79.062,false,
"Mallasamudram","India",18820,,,11.4933,78.0312,false,
"Badnawar","India",18790,,,23.0218,75.2327,false,
"Chandur Bazar","India",18780,,,21.2385,77.7471,false,
"Sonepur","India",18768,,,20.8333,83.9167,false,
"Mon","India",18742,,,26.7358,95.0584,false,
"Amod","India",18742,,,21.9932,72.8705,false,
"Rangapara","India",18739,,,26.8377,92.6688,false,
"Basi","India",18739,,,30.5881,76.845,false,
"Nanauta","India",18738,,,29.7122,77.4173,false,
"Chhapar","India",18727,,,27.819,74.4394,false,
"Haldaur","India",18686,,,29.2899,78.2844,false,
"Srirampur","India",18682,,,22.9485,88.0195,false,
"Mandvi","India",18669,,,21.2553,73.3041,false,
"Valabhipur","India",18663,,,21.8887,71.8793,false,
"Samrala","India",18623,,,30.836,76.1932,false,
"Kharupatia","India",18599,,,26.5184,92.1472,false,
"Basi","India",18591,,,30.6885,76.4011,false,
"Naravarikuppam","India",18555,,,13.1913,80.1847,false,
"Phalauda","India",18545,,,29.1882,77.83,false,
"Bhum","India",18543,,,18.4591,75.6588,false,
"Khirkiyan","India",18498,,,22.1673,76.8614,false,
"Rampura","India",18495,,,24.467,75.44,false,
"Padampur","India",18454,,,29.7089,73.6254,false,
"Namrup","India",18432,,,27.194,95.3193,false,
"Along","India",18425,,,28.1695,94.8006,false,
"Sanaur","India",18401,,,30.3018,76.4579,false,
"Saraipali","India",18394,,,21.3153,83.0063,false,
"Honavar","India",18392,,,14.2809,74.445,false,
"Visavadar","India",18382,,,21.3395,70.7497,false,
"Patharia","India",18358,,,23.8992,79.1939,false,
"Fort Gloster","India",18350,,,22.5044,88.1833,false,
"Thasra","India",18337,,,22.7983,73.2117,false,
"Kakori","India",18332,,,26.868,80.7857,false,
"Chetput","India",18326,,,13.07,80.2408,false,
"Ramjibanpur","India",18318,,,22.8281,87.6089,false,
"Daboh","India",18298,,,26.0024,78.8766,false,
"Wer","India",18268,,,27.0186,77.1764,false,
"Nasrullahganj","India",18265,,,22.6837,77.2707,false,
"Kharsia","India",18256,,,21.9895,83.1048,false,
"Pataudi","India",18248,,,28.3255,76.7786,false,
"Gurmatkal","India",18236,,,16.8677,77.3909,false,
"Behat","India",18223,,,30.1718,77.6139,false,
"Nimaparha","India",18222,,,20.0576,86.0044,false,
"Burhar","India",18191,,,23.2149,81.532,false,
"Barka Kana","India",18182,,,23.6212,85.4675,false,
"Jalali","India",18177,,,27.8668,78.2527,false,
"Vettaikkaranpudur","India",18128,,,10.5621,76.913,false,
"Anuppur","India",18122,,,23.1034,81.6908,false,
"Jhalida","India",18057,,,23.3654,85.9764,false,
"Fatehgarh Churian","India",18051,,,31.8643,74.9566,false,
"Tirumala","India",18013,,,13.6833,79.35,false,
"Bhogpur","India",18008,,,31.5544,75.6427,false,
"Bhattiprolu","India",18001,,,16.1026,80.7807,false,
"Barjala","India",17998,,,23.6182,91.356,false,
"Kesinga","India",17994,,,20.1878,83.2195,false,
"Mahishadal","India",17988,,,22.1862,87.9807,false,
"Gubbi","India",17983,,,13.3122,76.941,false,
"Sompeta","India",17982,,,18.9442,84.5845,false,
"Dumjor","India",17972,,,22.6199,88.2457,false,
"Narauli","India",17945,,,28.4855,78.7148,false,
"Arukutti","India",17944,,,9.86667,76.35,false,
"Murudeshwara","India",17938,,,14.0943,74.4845,false,
"Kerur","India",17928,,,16.0138,75.5463,false,
"Samdari","India",17915,,,25.813,72.5788,false,
"Vadlapudi","India",17881,,,14.3112,79.8043,false,
"V.S.K.Valasai (Dindigul-Dist.)","India",17865,,,10.3155,78.1514,false,
"Handia","India",17861,,,25.3638,82.1865,false,
"Sarwar","India",17860,,,26.0627,75.011,false,
"Takhatpur","India",17859,,,22.1292,81.8696,false,
"Sarai Mir","India",17849,,,26.0271,82.9184,false,
"Chakia","India",17831,,,26.416,85.0467,false,
"Katangi","India",17816,,,23.4412,79.7962,false,
"Singarayakonda","India",17796,,,15.2305,80.0279,false,
"Damnagar","India",17766,,,21.6923,71.5175,false,
"Doda","India",17748,,,33.1492,75.5475,false,
"Harpalpur","India",17731,,,25.2877,79.3328,false,
"Kalanaur","India",17725,,,28.8282,76.3955,false,
"Moram","India",17696,,,17.7881,76.4708,false,
"Bhitarwar","India",17679,,,25.7922,78.1108,false,
"Pennadam","India",17662,,,11.4039,79.2416,false,
"Gangapur","India",17661,,,25.2195,74.2603,false,
"Kundgol","India",17617,,,15.2561,75.2474,false,
"Bargi","India",17588,,,22.9914,79.8755,false,
"Jarwal","India",17576,,,27.1629,81.5418,false,
"Una","India",17569,,,31.4649,76.2691,false,
"Nichlaul","India",17567,,,27.3125,83.7253,false,
"Kodoli","India",17537,,,16.8764,74.1909,false,
"Pundri","India",17533,,,29.761,76.5603,false,
"Bhadaur","India",17532,,,30.4765,75.3305,false,
"Tajpur","India",17529,,,29.1624,78.4846,false,
"North Guwahati","India",17516,,,26.1975,91.7202,false,
"Arang","India",17503,,,21.1964,81.9691,false,
"Devgarh","India",17500,,,25.5253,73.9081,false,
"Banapur","India",17499,,,19.7789,85.1703,false,
"Murbad","India",17494,,,19.254,73.3899,false,
"Perundurai","India",17488,,,11.2756,77.5879,false,
"Mundwa","India",17465,,,27.0631,73.823,false,
"Calangute","India",17446,,,15.5439,73.7553,false,
"Sarai Akil","India",17443,,,25.3789,81.5104,false,
"Amet","India",17434,,,25.3061,73.9258,false,
"Naregal","India",17403,,,15.5732,75.8081,false,
"Raybag","India",17389,,,16.4918,74.7739,false,
"Bagdogra","India",17372,,,26.6993,88.3118,false,
"Indergarh","India",17366,,,26.9352,79.6712,false,
"Nilokheri","India",17360,,,29.8367,76.9319,false,
"Alangayam","India",17357,,,12.6223,78.7521,false,
"Howli","India",17354,,,26.4224,90.98,false,
"Banur","India",17349,,,30.5541,76.7195,false,
"Phirangipuram","India",17335,,,16.2908,80.2623,false,
"Chhoti Sadri","India",17335,,,24.3815,74.7012,false,
"Jalalpur","India",17325,,,20.949,72.8983,false,
"Chhala","India",17323,,,23.3078,72.774,false,
"Takhatgarh","India",17285,,,25.3223,73.0049,false,
"Sardulgarh","India",17270,,,29.6922,75.2361,false,
"Bhanpuri","India",17270,,,21.0919,80.9322,false,
"Naldurg","India",17261,,,17.8167,76.2818,false,
"Rahimatpur","India",17260,,,17.5921,74.1997,false,
"Mulki","India",17259,,,13.091,74.7935,false,
"Sriperumbudur","India",17253,,,12.9676,79.942,false,
"Balugaon","India",17238,,,20.1784,85.1133,false,
"Bilthra","India",17228,,,26.1271,83.8915,false,
"Khanapur","India",17216,,,15.6397,74.5085,false,
"Khetri","India",17177,,,28.0007,75.7864,false,
"Kolaras","India",17174,,,25.2193,77.6117,false,
"Mendarda","India",17166,,,21.3211,70.4408,false,
"Taleigao","India",17148,,,15.4691,73.8328,false,
"Uttarkashi","India",17123,,,30.7299,78.4434,false,
"Rajgarh","India",17113,,,22.6782,74.9448,false,
"Moirang","India",17103,,,24.4975,93.7779,false,
"Nirmali","India",17102,,,26.314,86.5854,false,
"Bhanpura","India",17082,,,24.513,75.7469,false,
"Amroli","India",17082,,,21.2508,72.8388,false,
"Chalala","India",17081,,,21.4107,71.1662,false,
"Madambakkam","India",17058,,,12.8525,80.0467,false,
"Mahiari","India",17051,,,22.5883,88.2354,false,
"Naraina","India",17048,,,26.7907,75.2061,false,
"Adampur","India",17027,,,31.4322,75.7148,false,
"Aurad","India",17019,,,18.254,77.4176,false,
"Nawabganj","India",17015,,,26.864,82.141,false,
"Maghar","India",17011,,,26.7559,83.1277,false,
"Jatara","India",17002,,,25.0096,79.0487,false,
"Mundgod","India",17000,,,14.9714,75.0366,false,
"Vasind","India",16970,,,19.4084,73.2628,false,
"Narwar","India",16948,,,25.6439,77.9129,false,
"Bhindar","India",16945,,,24.5023,74.1855,false,
"Manjhanpur","India",16939,,,25.5305,81.3757,false,
"Depalpur","India",16936,,,22.851,75.5422,false,
"Alnavar","India",16926,,,15.4273,74.7411,false,
"Tanakpur","India",16905,,,29.074,80.1114,false,
"Jawad","India",16887,,,24.5992,74.8626,false,
"Kutiyana","India",16877,,,21.6241,69.9849,false,
"Amarpatan","India",16858,,,24.3137,80.977,false,
"Junagarh","India",16856,,,19.8599,82.9339,false,
"Challapalle","India",16841,,,16.1176,80.9314,false,
"Papanasam","India",16837,,,10.9269,79.2706,false,
"Konarka","India",16834,,,19.8976,86.1141,false,
"Mahudha","India",16828,,,22.8208,72.9403,false,
"Sivagiri","India",16779,,,11.1203,77.7881,false,
"Nagamangala","India",16760,,,12.8194,76.7546,false,
"Honnali","India",16753,,,14.2398,75.6451,false,
"Amta","India",16753,,,22.5834,88.0104,false,
"Kadod","India",16747,,,21.2172,73.2197,false,
"Harsud","India",16736,,,22.0995,76.7342,false,
"Belonia","India",16735,,,23.2518,91.4541,false,
"Beri Khas","India",16727,,,28.7015,76.5771,false,
"Koath","India",16725,,,25.3264,84.2598,false,
"Deshnoke","India",16720,,,27.7984,73.343,false,
"Kanke","India",16712,,,23.4348,85.3206,false,
"Hirekerur","India",16688,,,14.4551,75.3952,false,
"Deoli","India",16685,,,20.6492,78.4802,false,
"Phaphund","India",16675,,,26.5989,79.4644,false,
"Babrala","India",16670,,,28.2642,78.4056,false,
"Athagarh","India",16665,,,20.52,85.6296,false,
"Malihabad","India",16649,,,26.9222,80.7108,false,
"Jhusi","India",16642,,,25.4375,81.9055,false,
"Gummidipundi","India",16605,,,13.4076,80.1088,false,
"Shirhatti","India",16604,,,15.2335,75.58,false,
"Teonthar","India",16578,,,24.9821,81.6419,false,
"Bokajan","India",16561,,,26.0213,93.7794,false,
"Noamundi","India",16558,,,22.1609,85.5042,false,
"Salumbar","India",16557,,,24.1352,74.0444,false,
"Banki","India",16555,,,20.3791,85.5295,false,
"Palera","India",16554,,,25.0201,79.2282,false,
"Garui","India",16499,,,22.6333,88.4,false,
"Khatra","India",16484,,,22.9762,86.8546,false,
"Garhshankar","India",16470,,,31.2154,76.1415,false,
"Tondi","India",16468,,,9.74173,79.0177,false,
"Nainwa","India",16415,,,25.7715,75.8498,false,
"Khilchipur","India",16411,,,24.0394,76.578,false,
"Bharwari","India",16411,,,25.5608,81.4916,false,
"Katpadi","India",16408,,,12.9695,79.1455,false,
"Bhainsdehi","India",16400,,,21.6449,77.6302,false,
"Madipakkam","India",16396,,,12.9623,80.1986,false,
"Talwandi Bhai","India",16391,,,30.8558,74.9298,false,
"Kumbhraj","India",16391,,,24.3734,77.0484,false,
"Gokavaram","India",16389,,,17.2582,81.8499,false,
"Padampur","India",16387,,,20.9993,83.0632,false,
"Khada","India",16350,,,27.1833,83.8833,false,
"Sultanpur","India",16344,,,31.2147,75.196,false,
"Jasidih","India",16338,,,24.5138,86.6458,false,
"Sancoale","India",16311,,,15.3779,73.9035,false,
"Narnaund","India",16299,,,29.2205,76.1428,false,
"Gandarbal","India",16271,,,34.2262,74.7748,false,
"Chennimalai","India",16268,,,11.1638,77.6039,false,
"Bahula","India",16264,,,23.6518,87.1647,false,
"Bilgi","India",16257,,,16.3471,75.618,false,
"Kulgam","India",16246,,,33.6446,75.0192,false,
"Gandevi","India",16240,,,20.8121,72.9981,false,
"Badvel","India",16238,,,14.7451,79.0629,false,
"Makum","India",16225,,,27.4865,95.4365,false,
"Kamalganj","India",16222,,,27.2618,79.6313,false,
"Mahgawan","India",16176,,,26.4947,78.6159,false,
"Babai","India",16176,,,22.7026,77.9349,false,
"Pushkar","India",16173,,,26.4902,74.5521,false,
"Baihar","India",16168,,,22.1013,80.5497,false,
"Bandikui","India",16165,,,27.0509,76.5732,false,
"Anamalais","India",16131,,,10.583,76.9344,false,
"Nambiyur","India",16126,,,11.3581,77.3212,false,
"Cuncolim","India",16122,,,15.1773,73.9939,false,
"Piriyapatna","India",16099,,,12.335,76.1007,false,
"Shahi","India",16064,,,28.5502,79.3176,false,
"Neral","India",16060,,,19.0247,73.3169,false,
"Guru Har Sahai","India",16027,,,30.7086,74.4041,false,
"Nayagarh","India",16001,,,20.1288,85.0963,false,
"Hajo","India",15977,,,26.2452,91.5253,false,
"Virarajendrapet","India",15976,,,12.1964,75.8051,false,
"Bhikhi","India",15961,,,30.0592,75.535,false,
"Indri","India",15954,,,29.88,77.0597,false,
"Thakurganj","India",15953,,,26.4274,88.1311,false,
"Udalguri","India",15935,,,26.7537,92.1021,false,
"Vasa","India",15934,,,22.6608,72.7552,false,
"Rura","India",15908,,,26.49,79.9011,false,
"Vadamadurai","India",15886,,,10.4408,78.0978,false,
"Kannod","India",15870,,,22.6676,76.7429,false,
"Ajra","India",15864,,,16.116,74.211,false,
"Pipraich","India",15856,,,26.8274,83.5263,false,
"Shahpur","India",15850,,,25.6029,84.4041,false,
"Sunel","India",15840,,,24.3706,75.9571,false,
"Unhel","India",15837,,,23.3379,75.5593,false,
"Sisauli","India",15837,,,29.4139,77.4689,false,
"Bara Uchana","India",15830,,,29.4675,76.178,false,
"Mihona","India",15830,,,26.2837,78.9805,false,
"Kamakhyanagar","India",15818,,,20.9338,85.5449,false,
"Arkalgud","India",15802,,,12.7617,76.0603,false,
"Abhayapuri","India",15802,,,26.3225,90.6853,false,
"Jodiya Bandar","India",15788,,,22.7167,70.2833,false,
"Jagalur","India",15787,,,14.5196,76.3391,false,
"Dumra","India",15778,,,26.5671,85.5204,false,
"Pennagaram","India",15758,,,12.1343,77.8952,false,
"Bhudgaon","India",15738,,,16.9074,74.5995,false,
"Kankauli","India",15735,,,16.2661,73.7122,false,
"Khairagarh","India",15734,,,21.4186,80.9794,false,
"Khatima","India",15714,,,28.9213,79.9707,false,
"Boisar","India",15692,,,19.8036,72.756,false,
"Neelankarai","India",15688,,,12.9495,80.2592,false,
"Bagar","India",15670,,,28.1878,75.5001,false,
"Srivaikuntam","India",15665,,,8.62931,77.9128,false,
"Manthani","India",15661,,,18.6509,79.665,false,
"Madukkur","India",15631,,,10.481,79.3994,false,
"Khutar","India",15618,,,28.2031,80.2705,false,
"Bari Sadri","India",15616,,,24.4134,74.4733,false,
"Baberu","India",15607,,,25.5471,80.7044,false,
"Lakhnadon","India",15589,,,22.6005,79.6009,false,
"Chanasma","India",15572,,,23.7147,72.1128,false,
"Nahorkatiya","India",15548,,,27.2891,95.3418,false,
"Bilsanda","India",15538,,,28.2434,79.9513,false,
"Leteri","India",15519,,,24.0598,77.4086,false,
"Holalkere","India",15480,,,14.0429,76.185,false,
"Kotaparh","India",15479,,,19.1426,82.3254,false,
"Vada","India",15474,,,19.6535,73.1481,false,
"Udaipura","India",15473,,,23.0743,78.5111,false,
"Nilgiri","India",15462,,,21.4624,86.7679,false,
"Kosigi","India",15455,,,15.8551,77.2446,false,
"Kalghatgi","India",15428,,,15.1832,74.971,false,
"Kalugumalai","India",15423,,,9.14941,77.7057,false,
"Tirthahalli","India",15422,,,13.6883,75.2455,false,
"Parvatsar","India",15405,,,26.886,74.766,false,
"Pathalgaon","India",15394,,,22.5566,83.4635,false,
"Asind","India",15389,,,25.7342,74.3328,false,
"Kachhwa","India",15381,,,25.2062,82.7144,false,
"Sayla","India",15376,,,22.5492,71.4832,false,
"Naspur","India",15374,,,18.8458,79.4616,false,
"Bah","India",15359,,,26.8691,78.5938,false,
"Dornakal","India",15350,,,17.4447,80.149,false,
"Mirganj","India",15335,,,28.5401,79.2082,false,
"Punahana","India",15332,,,27.8637,77.2043,false,
"Katangi","India",15321,,,21.7737,79.8051,false,
"Bhikangaon","India",15321,,,21.8676,75.9639,false,
"Dicholi","India",15315,,,15.5932,73.9457,false,
"Kathor","India",15311,,,21.2885,72.9407,false,
"Pipili","India",15301,,,20.1136,85.8315,false,
"Dalkola","India",15285,,,25.8758,87.8401,false,
"Srivardhan","India",15279,,,18.0459,73.0155,false,
"Anandpur","India",15229,,,31.2393,76.5025,false,
"Mundra","India",15220,,,22.8392,69.7219,false,
"Khuldabad","India",15213,,,20.0067,75.1925,false,
"Gangolli","India",15200,,,13.6502,74.6707,false,
"Chotila","India",15197,,,22.4235,71.1964,false,
"Khapa","India",15175,,,21.4224,78.9817,false,
"Hindoria","India",15142,,,23.9035,79.5686,false,
"Korwai","India",15136,,,24.1177,78.0401,false,
"Kenda","India",15131,,,23.1959,86.515,false,
"Phek","India",15118,,,25.6667,94.5,false,
"Sorada","India",15117,,,19.7608,84.43,false,
"Binka","India",15095,,,21.0263,83.812,false,
"Naraini","India",15077,,,25.1903,80.475,false,
"Lalpur","India",15076,,,22.1907,69.9635,false,
"Mandapam","India",15073,,,9.27571,79.1236,false,
"Pupri","India",15070,,,26.4708,85.7031,false,
"Usehat","India",15068,,,27.798,79.2376,false,
"Punjai Puliyampatti","India",15066,,,11.3516,77.1667,false,
"Pachperwa","India",15056,,,27.5123,82.643,false,
"Bantva","India",15051,,,21.4881,70.0758,false,
"Khetia","India",15021,,,21.6712,74.5854,false,
"Khamaria","India",15019,,,23.2256,79.8801,false,
"Un","India",15007,,,29.5848,77.2554,false,
"Misrikh","India",15007,,,27.4314,80.5316,false,
"Chakia","India",14999,,,25.0489,83.2215,false,
"Vagator","India",14986,,,15.5977,73.745,false,
"Pattan","India",14965,,,34.1613,74.5563,false,
"Kushalnagar","India",14961,,,12.4579,75.959,false,
"Chakulia","India",14952,,,22.483,86.7179,false,
"Mohiuddinnagar","India",14938,,,25.5737,85.6694,false,
"Vallam","India",14935,,,10.7199,79.0598,false,
"Tezu","India",14927,,,27.9126,96.1288,false,
"Kunnumma","India",14918,,,9.35672,76.4134,false,
"Mauranwan","India",14916,,,26.4288,80.8801,false,
"Mehnagar","India",14897,,,25.8789,83.1161,false,
"Nawanshahr","India",14884,,,32.765,74.5277,false,
"Kalas","India",14858,,,18.1724,74.7905,false,
"Utran","India",14855,,,21.2333,72.8667,false,
"Khanpur","India",14854,,,24.7324,76.396,false,
"Fatehgarh","India",14847,,,27.3641,79.6311,false,
"Shahgarh","India",14830,,,24.3137,79.1181,false,
"Khed","India",14829,,,17.7189,73.3969,false,
"Sidhpura","India",14815,,,27.6331,78.8692,false,
"Vilattikulam","India",14802,,,9.13227,78.1664,false,
"Jafarpur","India",14798,,,22.3188,88.2305,false,
"Jetalsar","India",14771,,,21.7089,70.577,false,
"Kondalwadi","India",14770,,,18.8073,77.7703,false,
"Siddapur","India",14769,,,14.3432,74.894,false,
"Meethari Marwar","India",14760,,,27.5762,74.6866,false,
"Madugula","India",14741,,,17.9159,82.8158,false,
"Manchar","India",14740,,,19.0044,73.9435,false,
"Biloli","India",14716,,,18.7738,77.7246,false,
"Kupwara","India",14711,,,34.0306,74.2642,false,
"Mohan","India",14709,,,26.7801,80.675,false,
"Purushottampur","India",14707,,,19.5202,84.8851,false,
"Ayyampettai","India",14702,,,10.9014,79.1798,false,
"Khanpur","India",14688,,,28.5345,78.0655,false,
"Kamalapuram","India",14677,,,14.5983,78.6695,false,
"Ajaigarh","India",14640,,,24.8988,80.2592,false,
"Sarangarh","India",14615,,,21.5861,83.0785,false,
"Vaghodia","India",14606,,,22.305,73.4002,false,
"Susner","India",14601,,,23.9467,76.0882,false,
"Bariarpur","India",14595,,,25.2879,86.5764,false,
"Gaurela","India",14582,,,22.7545,81.9011,false,
"Gautampura","India",14562,,,22.9866,75.5192,false,
"Ankola","India",14540,,,14.6605,74.3047,false,
"Lakhtar","India",14534,,,22.8568,71.7884,false,
"Jalakandapuram","India",14529,,,11.6978,77.873,false,
"Ammapettai","India",14528,,,10.7948,79.3199,false,
"Shadipur Julana","India",14508,,,29.1237,76.4052,false,
"Saidpur","India",14496,,,28.6109,77.909,false,
"Bodri","India",14491,,,23.1652,81.4326,false,
"Valavanur","India",14463,,,11.9209,79.5824,false,
"Elumalai","India",14456,,,9.86501,77.6992,false,
"Thiruvaiyaru","India",14451,,,10.8841,79.1036,false,
"Koratagere","India",14445,,,13.522,77.2373,false,
"Kudal","India",14432,,,16.0115,73.6887,false,
"Bilkha","India",14421,,,21.4415,70.6006,false,
"Manikpur","India",14415,,,25.0608,81.0996,false,
"Karari","India",14403,,,25.4524,81.4268,false,
"Panchgani","India",14400,,,17.9245,73.8008,false,
"Kariapatti","India",14398,,,9.67505,78.0999,false,
"Nongpoh","India",14387,,,25.9023,91.8769,false,
